-72.3037 -39.1247 -39.0977 -39.0787 -15.6947 -3.6537 -2.3567 -1.1987 10.4253 12.0153 12.8883
-72.3037 -39.1227 -39.0987 -39.0797 -15.6847 -3.5907 -2.4267 -1.2437 10.5533 11.9793 12.7963
-72.3037 -39.1217 -39.1007 -39.0807 -15.6747 -3.5267 -2.4927 -1.2897 10.6783 11.9433 12.7103
-72.3037 -39.1207 -39.1017 -39.0817 -15.6657 -3.4627 -2.5547 -1.3367 10.7993 11.9073 12.6313
-72.3037 -39.1187 -39.1027 -39.0827 -15.6567 -3.3987 -2.6137 -1.3847 10.9173 11.8743 12.5603
-72.3037 -39.1177 -39.1037 -39.0837 -15.6487 -3.3357 -2.6677 -1.4327 11.0303 11.8413 12.4953
-72.3037 -39.1167 -39.1047 -39.0847 -15.6407 -3.2747 -2.7167 -1.4807 11.1373 11.8113 12.4383
-72.3037 -39.1157 -39.1057 -39.0857 -15.6347 -3.2157 -2.7617 -1.5287 11.2373 11.7833 12.3863
-72.3027 -39.1147 -39.1067 -39.0867 -15.6277 -3.1587 -2.8007 -1.5737 11.3303 11.7573 12.3423
-72.3027 -39.1137 -39.1077 -39.0867 -15.6227 -3.1057 -2.8357 -1.6177 11.4143 11.7343 12.3033
-72.3027 -39.1127 -39.1087 -39.0877 -15.6177 -3.0577 -2.8657 -1.6577 11.4883 11.7143 12.2713
-72.3027 -39.1117 -39.1087 -39.0887 -15.6137 -3.0157 -2.8897 -1.6927 11.5513 11.6983 12.2453
-72.3027 -39.1107 -39.1097 -39.0887 -15.6107 -2.9807 -2.9087 -1.7227 11.6013 11.6853 12.2253
-72.3027 -39.1107 -39.1097 -39.0897 -15.6087 -2.9547 -2.9227 -1.7447 11.6383 11.6763 12.2103
-72.3027 -39.1097 -39.1097 -39.0897 -15.6067 -2.9387 -2.9307 -1.7587 11.6603 11.6703 12.2023
-72.3027 -39.1097 -39.1097 -39.0897 -15.6067 -2.9327 -2.9327 -1.7637 11.6683 11.6683 12.1993
-72.3027 -39.1107 -39.1087 -39.0897 -15.6067 -3.0047 -2.8597 -1.7627 11.5603 11.7733 12.1873
-72.3027 -39.1127 -39.1077 -39.0897 -15.6077 -3.0757 -2.7857 -1.7587 11.4483 11.8743 12.1533
-72.3027 -39.1137 -39.1057 -39.0897 -15.6087 -3.1437 -2.7107 -1.7527 11.3343 11.9723 12.0973
-72.3027 -39.1147 -39.1047 -39.0897 -15.6097 -3.2107 -2.6337 -1.7437 11.2173 12.0663 12.0243
-72.3027 -39.1157 -39.1037 -39.0897 -15.6117 -3.2757 -2.5577 -1.7327 11.0993 12.1553 11.9353
-72.3027 -39.1167 -39.1027 -39.0897 -15.6137 -3.3387 -2.4807 -1.7197 10.9793 12.2413 11.8353
-72.3027 -39.1187 -39.1017 -39.0897 -15.6167 -3.3987 -2.4027 -1.7037 10.8583 12.3223 11.7253
-72.3027 -39.1197 -39.1007 -39.0897 -15.6187 -3.4577 -2.3257 -1.6867 10.7363 12.3993 11.6103
-72.3027 -39.1207 -39.0997 -39.0897 -15.6217 -3.5137 -2.2497 -1.6677 10.6143 12.4723 11.4903
-72.3027 -39.1217 -39.0977 -39.0897 -15.6247 -3.5667 -2.1737 -1.6477 10.4933 12.5413 11.3683
-72.3027 -39.1227 -39.0967 -39.0887 -15.6287 -3.6177 -2.0987 -1.6257 10.3743 12.6053 11.2463
-72.3027 -39.1237 -39.0957 -39.0887 -15.6317 -3.6667 -2.0257 -1.6037 10.2563 12.6663 11.1253
-72.3027 -39.1247 -39.0957 -39.0887 -15.6357 -3.7127 -1.9537 -1.5797 10.1413 12.7223 11.0073
-72.3027 -39.1257 -39.0947 -39.0887 -15.6387 -3.7557 -1.8847 -1.5567 10.0293 12.7743 10.8913
-72.3027 -39.1267 -39.0937 -39.0887 -15.6427 -3.7957 -1.8177 -1.5327 9.9213 12.8233 10.7803
-72.3027 -39.1267 -39.0927 -39.0887 -15.6457 -3.8337 -1.7537 -1.5087 9.8173 12.8673 10.6753
-72.3027 -39.1277 -39.0917 -39.0887 -15.6497 -3.8677 -1.6927 -1.4857 9.7193 12.9083 10.5753
-72.3027 -39.1287 -39.0917 -39.0887 -15.6527 -3.8997 -1.6347 -1.4627 9.6273 12.9453 10.4813
-72.3027 -39.1297 -39.0907 -39.0887 -15.6557 -3.9287 -1.5817 -1.4417 9.5413 12.9783 10.3953
-72.3027 -39.1297 -39.0897 -39.0887 -15.6587 -3.9547 -1.5327 -1.4217 9.4633 13.0073 10.3173
-72.3027 -39.1307 -39.0897 -39.0877 -15.6617 -3.9777 -1.4887 -1.4037 9.3923 13.0333 10.2463
-72.3027 -39.1307 -39.0887 -39.0877 -15.6637 -3.9977 -1.4497 -1.3867 9.3303 13.0553 10.1843
-72.3027 -39.1307 -39.0887 -39.0877 -15.6657 -4.0137 -1.4167 -1.3727 9.2763 13.0743 10.1313
-72.3027 -39.1317 -39.0887 -39.0877 -15.6677 -4.0277 -1.3887 -1.3597 9.2323 13.0893 10.0873
-72.3027 -39.1317 -39.0877 -39.0877 -15.6697 -4.0387 -1.3667 -1.3507 9.1973 13.1013 10.0533
-72.3027 -39.1317 -39.0877 -39.0877 -15.6707 -4.0467 -1.3507 -1.3437 9.1713 13.1103 10.0283
-72.3027 -39.1317 -39.0877 -39.0877 -15.6707 -4.0507 -1.3417 -1.3397 9.1563 13.1153 10.0133
-72.3027 -39.1317 -39.0877 -39.0877 -15.6707 -4.0527 -1.3377 -1.3377 9.1513 13.1173 10.0083
